n,seed,optimal,n_evals,f,alg,imp_div_evals,imp_div_evals_new,imp_minus_evals,minus_evals,minus_evals_normalised
1500,4,1,4968,1500,lbd_fixed_15,3.103814494260718,-1.2097828231618573,-4892,-4967,-0.24914727126805772
1500,4,1,7157,1500,lbd_fixed_40,1.143026570612251,0.31056672409117964,-7081,-7156,-0.3589486356340287
1500,4,1,8917,1500,lbd_fixed_10,4.546007789080542,-12.379066259677735,-8841,-8916,-0.4472311396468688
1500,4,1,9255,1500,lbd_fixed_5,9.047222222222214,-62.082539682539775,-9179,-9254,-0.4641853932584298
1500,4,1,9480,1500,lbd_fixed_60,0.7670720279754162,0.2696325220751393,-9404,-9479,-0.4754715088282504
1500,5,1,13544,1500,lbd_fixed_1,75.0,-6696.5,-13468,-13543,-0.6793238362761683
1500,5,1,5329,1500,lbd_fixed_20,2.344775884151251,-0.19649859035869507,-5253,-5328,-0.2672552166934189
1500,5,1,5453,1500,lbd_fixed_10,4.608552300812363,-6.0430290770460955,-5377,-5452,-0.2734751203852327
1500,5,1,5896,1500,lbd_fixed_5,9.040476190476186,-36.57619047619068,-5820,-5895,-0.29569622792937345
1500,5,1,6426,1500,lbd_fixed_15,3.0697535149823483,-2.318116036397619,-6350,-6425,-0.3222813001605136
1500,5,1,6898,1500,lbd_fixed_40,1.1572369719661946,0.3400615260459664,-6822,-6897,-0.3459570626003211
1500,5,1,9170,1500,lbd_fixed_60,0.7618789253770779,0.2892559945082069,-9094,-9169,-0.4599217495987159
1500,6,1,11239,1500,lbd_fixed_1,75.0,-5544.0,-11163,-11238,-0.5637038523274296
1500,6,1,4726,1500,lbd_fixed_20,2.2668242094961046,0.08992145873678141,-4650,-4725,-0.23700842696629218
1500,6,1,5181,1500,lbd_fixed_5,9.268650793650789,-31.642460317460518,-5105,-5180,-0.25983146067415624
1500,6,1,5873,1500,lbd_fixed_10,4.68663268276271,-6.438119832953414,-5797,-5872,-0.2945425361155694
1500,6,1,7231,1500,lbd_fixed_40,1.1517038187435111,0.312554795313731,-7155,-7230,-0.3626605136436596
1500,6,1,7740,1500,lbd_fixed_15,3.056663299073541,-3.4097026314099037,-7664,-7739,-0.3881922150882822
1500,6,1,8912,1500,lbd_fixed_60,0.7679158546775354,0.30228163434561195,-8836,-8911,-0.44698033707865137
1500,7,1,12539,1500,lbd_fixed_1,75.0,-6194.0,-12463,-12538,-0.6289125200642454
1500,7,1,4786,1500,lbd_fixed_15,3.047853867216687,-1.0445439076680578,-4710,-4785,-0.24001805778491164
1500,7,1,6484,1500,lbd_fixed_10,4.576575604478077,-7.977530454581526,-6408,-6483,-0.32519060995184546
1500,7,1,6577,1500,lbd_fixed_20,2.3122893330924605,-0.8120020059642643,-6501,-6576,-0.32985553772070625
1500,7,1,6988,1500,lbd_fixed_5,9.252380952380948,-46.375992063492276,-6912,-6987,-0.3504715088282509
1500,7,1,8330,1500,lbd_fixed_40,1.1606804649860574,0.1725951811811012,-8254,-8329,-0.41778691813804164
1500,7,1,9239,1500,lbd_fixed_60,0.7623780043476622,0.2829736925030828,-9163,-9238,-0.46338282504012834
1500,8,1,10185,1500,lbd_fixed_1,75.0,-5017.0,-10109,-10184,-0.5108346709469651
1500,8,1,4104,1500,lbd_fixed_20,2.3068491574051135,0.39003975173385963,-4028,-4103,-0.20580858747993577
1500,8,1,5967,1500,lbd_fixed_15,3.1174287620168633,-1.877600349695749,-5891,-5966,-0.2992576243980738
1500,8,1,6343,1500,lbd_fixed_10,4.598922456971989,-7.398298156521829,-6267,-6342,-0.31811797752808935
1500,8,1,6869,1500,lbd_fixed_40,1.1608283198834095,0.3401245357472904,-6793,-6868,-0.34450240770465473
1500,8,1,8179,1500,lbd_fixed_5,9.348809523809518,-54.86269841269859,-8103,-8178,-0.41021268057785054
1500,8,1,9401,1500,lbd_fixed_60,0.7732965653485819,0.2714491126714669,-9325,-9400,-0.4715088282504011
1500,9,1,11132,1500,lbd_fixed_1,75.0,-5490.5,-11056,-11131,-0.5583366773675532
1500,9,1,5275,1500,lbd_fixed_15,3.030776271870723,-1.3488264416771876,-5199,-5274,-0.2645465489566612
1500,9,1,5344,1500,lbd_fixed_10,4.475597458956588,-5.53718343275231,-5268,-5343,-0.26800762439807346
1500,9,1,5382,1500,lbd_fixed_20,2.3208482020219203,-0.22536617535509065,-5306,-5381,-0.26991372391653307
1500,9,1,7396,1500,lbd_fixed_40,1.1426790443353252,0.27631802231591807,-7320,-7395,-0.37093699839486355
1500,9,1,7857,1500,lbd_fixed_5,9.42857142857142,-52.59980158730177,-7781,-7856,-0.3940609951845916
1500,9,1,9294,1500,lbd_fixed_60,0.7625047688179782,0.27555392805925577,-9218,-9293,-0.4661416532905296
2000,10,1,10129,2000,lbd_fixed_40,1.51955226693384,0.32880727030987467,-10028,-10128,-0.3711793593784359
2000,10,1,12762,2000,lbd_fixed_60,1.0199287486228628,0.3563684171358902,-12661,-12761,-0.4676757311441765
2000,10,1,13630,2000,lbd_fixed_5,12.109920634920622,-93.89662698412658,-13529,-13629,-0.4994869163673633
2000,10,1,15369,2000,lbd_fixed_1,100.0,-7584.0,-15268,-15368,-0.563219233306562
2000,10,1,6632,2000,lbd_fixed_15,4.045565406461407,-1.5042926396153615,-6531,-6631,-0.2430183977131122
2000,10,1,6912,2000,lbd_fixed_20,3.027042355682427,-0.152826882615907,-6811,-6911,-0.2532800703657551
2000,10,1,9447,2000,lbd_fixed_10,6.0674030948411675,-11.692166283149268,-9346,-9446,-0.34618485670307125
2000,11,1,10405,2000,lbd_fixed_5,12.284126984126969,-68.35456349206345,-10304,-10404,-0.3812944367074681
2000,11,1,10869,2000,lbd_fixed_40,1.5423013936549193,0.2538779262754285,-10768,-10868,-0.39829949424613365
2000,11,1,14150,2000,lbd_fixed_60,1.019698008933111,0.2754282834788498,-14049,-14149,-0.5185443084365609
2000,1,1,11947,2000,lbd_fixed_60,1.0238942303707907,0.3994264855526694,-11846,-11946,-0.43780693395880677
2000,11,1,21838,2000,lbd_fixed_1,100.0,-10818.5,-21737,-21837,-0.8003005204133071
2000,11,1,6630,2000,lbd_fixed_10,6.201923948944064,-6.52850193107545,-6529,-6629,-0.2429451000513083
2000,11,1,7052,2000,lbd_fixed_15,4.084931395114834,-1.9416783850616715,-6951,-7051,-0.2584109066920758
2000,11,1,7648,2000,lbd_fixed_20,3.0359196478364,-0.5679500614540642,-7547,-7647,-0.28025360990984366
2000,1,1,20614,2000,lbd_fixed_1,100.0,-10206.5,-20513,-20613,-0.7554423513889361
2000,1,1,7060,2000,lbd_fixed_20,3.1068299589101827,-0.2847520742329532,-6959,-7059,-0.25870409733929495
2000,1,1,7371,2000,lbd_fixed_15,4.129570750463201,-2.1517408279534442,-7270,-7370,-0.27010188374990773
2000,1,1,7773,2000,lbd_fixed_10,6.1684768319056165,-8.545490304758872,-7672,-7772,-0.2848347137726303
2000,1,1,9298,2000,lbd_fixed_40,1.5286829582361054,0.42558082603400804,-9197,-9297,-0.34072418089862955
2000,1,1,9968,2000,lbd_fixed_5,12.089285714285703,-65.99980158730176,-9867,-9967,-0.3652788976031657
2000,12,1,10720,2000,lbd_fixed_5,12.308730158730143,-73.0081349206349,-10619,-10719,-0.3928388184416908
2000,12,1,12840,2000,lbd_fixed_60,1.0232974528130852,0.3533640215289564,-12739,-12839,-0.4705343399545556
2000,12,1,14252,2000,lbd_fixed_1,100.0,-7025.5,-14151,-14251,-0.5222824891887332
2000,12,1,5620,2000,lbd_fixed_10,6.14788800810472,-4.5357506678907535,-5519,-5619,-0.2059297808399913
2000,12,1,6357,2000,lbd_fixed_15,4.125295622938248,-1.2438193916172582,-6256,-6356,-0.2329399692149815
2000,12,1,7045,2000,lbd_fixed_20,3.0959410399727827,-0.23989558058290256,-6944,-7044,-0.2581543648757604
2000,12,1,8957,2000,lbd_fixed_40,1.5151957999802743,0.47874162543508164,-8856,-8956,-0.328226929560947
2000,13,1,10178,2000,lbd_fixed_10,6.167467121801482,-13.353014460599615,-10077,-10177,-0.37297515209264803
2000,13,1,12388,2000,lbd_fixed_60,1.0274638960221671,0.3749962919429479,-12287,-12387,-0.45396906838671836
2000,13,1,13009,2000,lbd_fixed_5,12.067857142857132,-90.48313492063457,-12908,-13008,-0.4767279923770399
2000,13,1,20710,2000,lbd_fixed_1,100.0,-10254.5,-20609,-20709,-0.7589606391555535
2000,13,1,6292,2000,lbd_fixed_15,4.0609751673023995,-1.1947151194077728,-6191,-6291,-0.23055779520633238
2000,13,1,6353,2000,lbd_fixed_20,3.0750647223081735,0.03335849528661791,-6252,-6352,-0.2327933738913729
2000,13,1,9193,2000,lbd_fixed_40,1.5292424878674702,0.44449558275861395,-9092,-9192,-0.33687605365388845
2000,14,1,10552,2000,lbd_fixed_5,12.52023809523808,-70.42103174603183,-10451,-10551,-0.3866818148501055
2000,14,1,13387,2000,lbd_fixed_60,1.0156542425318675,0.3234324539022125,-13286,-13386,-0.4905812504581106
2000,14,1,19660,2000,lbd_fixed_1,100.0,-9729.5,-19559,-19659,-0.7204793667081764
2000,14,1,7606,2000,lbd_fixed_10,6.209072124126298,-8.461077549041935,-7505,-7605,-0.27871435901194735
2000,14,1,8076,2000,lbd_fixed_15,4.071738338241116,-2.7820841976712853,-7975,-8075,-0.29593930953602526
2000,14,1,8980,2000,lbd_fixed_20,3.0440069417845685,-1.2289979008385614,-8879,-8979,-0.3290698526716996
2000,14,1,9741,2000,lbd_fixed_40,1.536277192174029,0.3918261566813024,-9640,-9740,-0.35695961298834566
2000,15,1,13201,2000,lbd_fixed_1,100.0,-6500.0,-13100,-13200,-0.48376456791042927
2000,15,1,13225,2000,lbd_fixed_60,1.024065172986577,0.3334370457752733,-13124,-13224,-0.4846441398519387
2000,15,1,14260,2000,lbd_fixed_5,12.175793650793638,-98.66785714285665,-14159,-14259,-0.5225756798358081
2000,15,1,6974,2000,lbd_fixed_10,6.201008460064182,-7.255508928206285,-6873,-6973,-0.2555522978816972
2000,15,1,7293,2000,lbd_fixed_20,3.0428546776611074,-0.3897536806746664,-7192,-7292,-0.2672432749395293
2000,15,1,7873,2000,lbd_fixed_15,4.0998884038243295,-2.460107297538057,-7772,-7872,-0.2884995968628596
2000,15,1,9240,2000,lbd_fixed_40,1.542884557378255,0.462691053547035,-9139,-9239,-0.33859854870629624
2000,16,1,10490,2000,lbd_fixed_40,1.5294211001117228,0.28952083541325957,-10389,-10489,-0.3844095873341642
2000,16,1,14049,2000,lbd_fixed_60,1.0283770034906654,0.2885620510194502,-13948,-14048,-0.5148427765154292
2000,16,1,15799,2000,lbd_fixed_1,100.0,-7799.0,-15698,-15798,-0.5789782305945355
2000,16,1,16146,2000,lbd_fixed_5,12.286507936507926,-115.20198412698335,-16045,-16145,-0.5916953749175331
2000,16,1,7924,2000,lbd_fixed_20,3.0842693460374067,-0.6684770477984878,-7823,-7923,-0.2903686872388768
2000,16,1,8622,2000,lbd_fixed_10,6.171531912360079,-10.161745731908274,-8521,-8621,-0.31594957120867834
2000,16,1,9668,2000,lbd_fixed_15,4.053747409906173,-4.063160666509817,-9567,-9667,-0.35428424833247785
2000,17,1,11500,2000,lbd_fixed_10,6.001177340031822,-15.813652163110405,-11399,-11499,-0.42142490654548187
2000,17,1,12129,2000,lbd_fixed_60,1.0223294051153593,0.38682537348168916,-12028,-12128,-0.44447702118302423
2000,17,1,12822,2000,lbd_fixed_5,12.535317460317447,-89.51527777777746,-12721,-12821,-0.4698746609983105
2000,17,1,14503,2000,lbd_fixed_1,100.0,-7151.0,-14402,-14502,-0.5314813457452015
2000,17,1,6774,2000,lbd_fixed_15,4.117364469335981,-1.6011809602983633,-6673,-6773,-0.24822253170123812
2000,17,1,7644,2000,lbd_fixed_20,3.051169663743358,-0.5258078660984536,-7543,-7643,-0.2801070145862347
2000,17,1,9104,2000,lbd_fixed_40,1.5274529201021398,0.4626156946555243,-9003,-9103,-0.3336143077035845
2000,18,1,11752,2000,lbd_fixed_60,1.0197213059531611,0.40550471421675993,-11651,-11751,-0.43066041193285937
2000,18,1,12934,2000,lbd_fixed_5,11.955952380952366,-90.78035714285676,-12833,-12933,-0.47397933005936865
2000,18,1,15996,2000,lbd_fixed_1,100.0,-7897.5,-15895,-15995,-0.5861980502822814
2000,18,1,6747,2000,lbd_fixed_10,6.211205001568771,-6.870198684614309,-6646,-6746,-0.2472330132668767
2000,18,1,7156,2000,lbd_fixed_20,3.0688818042448167,-0.3106751416121992,-7055,-7155,-0.2622223851059149
2000,18,1,7284,2000,lbd_fixed_15,4.056667428856333,-2.1020796982698156,-7183,-7283,-0.2669134354614081
2000,18,1,8810,2000,lbd_fixed_40,1.5294203497948462,0.4912978290366049,-8709,-8809,-0.3228395514183097
2000,19,1,10342,2000,lbd_fixed_40,1.544715482750317,0.31851010583431616,-10241,-10341,-0.3789855603606246
2000,19,1,12850,2000,lbd_fixed_5,12.340873015873001,-88.26071428571393,-12749,-12849,-0.4709008282635745
2000,19,1,14848,2000,lbd_fixed_60,1.0225096342574662,0.24274456660051863,-14747,-14847,-0.5441251924063623
2000,19,1,24127,2000,lbd_fixed_1,100.0,-11963.0,-24026,-24126,-0.8841896943485892
2000,19,1,5934,2000,lbd_fixed_15,4.040726397263128,-0.8570562162823154,-5833,-5933,-0.21743751374331124
2000,19,1,6669,2000,lbd_fixed_10,6.117474587675821,-6.603377631570345,-6568,-6668,-0.24437440445649786
2000,19,1,7042,2000,lbd_fixed_20,3.094495379806072,-0.27503265779322833,-6941,-7041,-0.2580444183830533
2000,20,1,11541,2000,lbd_fixed_10,6.085340708483118,-15.897535060828448,-11440,-11540,-0.42292750861247513
2000,20,1,11842,2000,lbd_fixed_1,100.0,-5820.5,-11741,-11841,-0.4339588067141772
2000,20,1,13207,2000,lbd_fixed_60,1.0191747822142223,0.32746699035978605,-13106,-13206,-0.4839844608956974
2000,20,1,15763,2000,lbd_fixed_5,12.207142857142841,-111.1567460317454,-15662,-15762,-0.5776588726819539
2000,20,1,7136,2000,lbd_fixed_15,4.090040690741786,-1.9498475843513396,-7035,-7135,-0.26148940848786856
2000,20,1,7887,2000,lbd_fixed_20,3.051322175877427,-0.6870031982989446,-7786,-7886,-0.28901268049549217
2000,20,1,9471,2000,lbd_fixed_40,1.5242230955878144,0.4102618877086601,-9370,-9470,-0.34706442864472614
2000,2,1,13053,2000,lbd_fixed_60,1.017410849417078,0.33829884412896555,-12952,-13052,-0.4783405409367442
2000,2,1,31292,2000,lbd_fixed_1,100.0,-15545.5,-31191,-31291,-1.14677856776331
2000,2,1,7543,2000,lbd_fixed_15,4.032695256454825,-2.271686140830187,-7442,-7542,-0.2764054826651022
2000,2,1,8422,2000,lbd_fixed_20,3.0388574292870447,-0.9410058198721943,-8321,-8421,-0.3086198050282194
2000,2,1,8515,2000,lbd_fixed_10,6.071507787877749,-9.833334016344853,-8414,-8514,-0.31202814630213305
2000,2,1,9325,2000,lbd_fixed_5,12.04285714285713,-60.0166666666668,-9224,-9324,-0.3417136993329906
2000,2,1,9685,2000,lbd_fixed_40,1.5190590392734986,0.400024857404301,-9584,-9684,-0.35490727845781733
2000,3,1,11980,2000,lbd_fixed_60,1.017489330626187,0.3947730100793947,-11879,-11979,-0.43901634537858253
2000,3,1,12363,2000,lbd_fixed_40,1.5266134617544214,0.07767253097704238,-12262,-12362,-0.45305284761416126
2000,3,1,14315,2000,lbd_fixed_5,12.336507936507925,-101.52678571428518,-14214,-14314,-0.5245913655354347
2000,3,1,20221,2000,lbd_fixed_1,100.0,-10010.0,-20120,-20220,-0.7410393608443464
2000,3,1,5617,2000,lbd_fixed_10,6.086635234390646,-4.669644992090805,-5516,-5616,-0.20581983434728435
2000,3,1,5944,2000,lbd_fixed_15,4.106488383478835,-0.8678232876116176,-5843,-5943,-0.21780400205233413
2000,3,1,7739,2000,lbd_fixed_20,3.0999684065570148,-0.5569748236764861,-7638,-7738,-0.28358865352195245
2000,4,1,10629,2000,lbd_fixed_40,1.5309351317084754,0.27614074750792333,-10528,-10628,-0.389503774829583
2000,4,1,12730,2000,lbd_fixed_5,12.416666666666652,-87.8186507936506,-12629,-12729,-0.4665029685553003
2000,4,1,13479,2000,lbd_fixed_60,1.0243045549562824,0.3163022075713181,-13378,-13478,-0.49395294290112135
2000,4,1,17377,2000,lbd_fixed_1,100.0,-8588.0,-17276,-17376,-0.6368100857583079
2000,4,1,6180,2000,lbd_fixed_15,4.085884007012389,-1.016167400194663,-6079,-6179,-0.2264531261452753
2000,4,1,6874,2000,lbd_fixed_20,3.0891310494966233,-0.16917879750228954,-6773,-6873,-0.2518874147914681
2000,4,1,8179,2000,lbd_fixed_10,6.057384553011481,-9.582103186631041,-8078,-8178,-0.29971413911896155
2000,5,1,12621,2000,lbd_fixed_60,1.0191569257834392,0.3584049704045194,-12520,-12620,-0.46250824598695317
2000,5,1,14094,2000,lbd_fixed_5,12.121031746031734,-98.7918650793647,-13993,-14093,-0.5164919739060276
2000,5,1,17864,2000,lbd_fixed_1,100.0,-8831.5,-17763,-17863,-0.6546580664077104
2000,5,1,5617,2000,lbd_fixed_10,6.142999088974315,-4.595788570304817,-5516,-5616,-0.20581983434728424
2000,5,1,6847,2000,lbd_fixed_15,4.009520689337229,-1.7239540592951377,-6746,-6846,-0.2508978963571056
2000,5,1,7374,2000,lbd_fixed_20,3.041570306567553,-0.44761621130510076,-7273,-7373,-0.27021183024261514
2000,5,1,9223,2000,lbd_fixed_40,1.5267518710308519,0.4454975940124798,-9122,-9222,-0.3379755185809573
2000,6,1,10030,2000,lbd_fixed_40,1.5379436080216022,0.3520257295072956,-9929,-10029,-0.3675511251191087
2000,6,1,11753,2000,lbd_fixed_5,12.280555555555543,-79.82837301587294,-11652,-11752,-0.4306970607637591
2000,6,1,13801,2000,lbd_fixed_60,1.0234437419874551,0.30165977718670267,-13700,-13800,-0.5057538664516602
2000,6,1,15752,2000,lbd_fixed_1,100.0,-7775.5,-15651,-15751,-0.5772557355421291
2000,6,1,6949,2000,lbd_fixed_20,3.0730736902934783,-0.24706631518812278,-6848,-6948,-0.2546360771091401
2000,6,1,7091,2000,lbd_fixed_15,4.050345132961324,-1.9010063150753993,-6990,-7090,-0.25984021109726546
2000,6,1,7427,2000,lbd_fixed_10,6.028416157286119,-7.912387030324318,-7326,-7426,-0.27215421828043673
2000,7,1,12642,2000,lbd_fixed_60,1.023448593381909,0.36382508254900614,-12541,-12641,-0.46327787143590105
2000,7,1,15806,2000,lbd_fixed_5,12.18492063492062,-112.2408730158724,-15705,-15805,-0.5792347724107535
2000,7,1,20560,2000,lbd_fixed_1,100.0,-10179.5,-20459,-20559,-0.7534633145202139
2000,7,1,6677,2000,lbd_fixed_15,4.034869873588015,-1.5543686783700872,-6576,-6676,-0.24466759510371539
2000,7,1,7377,2000,lbd_fixed_20,3.035195720986303,-0.4131725803867645,-7276,-7376,-0.2703217767353221
2000,7,1,7844,2000,lbd_fixed_10,6.065542365271462,-8.844268674222223,-7743,-7843,-0.2874367807666934
2000,7,1,9597,2000,lbd_fixed_40,1.5252853919284186,0.41161419944825756,-9496,-9596,-0.3516821813384155
2000,8,1,11722,2000,lbd_fixed_1,100.0,-5760.5,-11621,-11721,-0.42956094700589886
2000,8,1,13051,2000,lbd_fixed_60,1.0322076530069713,0.3427098770727483,-12950,-13050,-0.47826724327493975
2000,8,1,13175,2000,lbd_fixed_5,12.512698412698402,-90.5130952380949,-13074,-13174,-0.48281169830681964
2000,8,1,6419,2000,lbd_fixed_20,3.094376736875972,0.047761028262249546,-6318,-6418,-0.2352121967309243
2000,8,1,7159,2000,lbd_fixed_15,4.03130439719645,-1.9780875091953765,-7058,-7158,-0.2623323315986214
2000,8,1,8213,2000,lbd_fixed_10,6.063853166097741,-9.303962935928874,-8112,-8212,-0.30096019936964025
2000,8,1,9246,2000,lbd_fixed_40,1.5416797714147514,0.447231349664056,-9145,-9245,-0.33881844169171
2000,9,1,11939,2000,lbd_fixed_40,1.5239784802565095,0.13158999931107557,-11838,-11938,-0.4375137433115883
2000,9,1,13025,2000,lbd_fixed_60,1.0192061966980277,0.3384826062560931,-12924,-13024,-0.4773143736714799
2000,9,1,13060,2000,lbd_fixed_5,11.976587301587285,-91.45119047619009,-12959,-13059,-0.47859708275305674
2000,9,1,14537,2000,lbd_fixed_1,100.0,-7168.0,-14436,-14536,-0.5327274059958784
2000,9,1,6368,2000,lbd_fixed_20,3.0492242484765755,0.07327227338356186,-6267,-6367,-0.2333431063549071
2000,9,1,7732,2000,lbd_fixed_15,4.075733197731541,-2.445230172722666,-7631,-7731,-0.2833321117056362
2000,9,1,8302,2000,lbd_fixed_10,6.153080145688499,-9.590227995258953,-8201,-8301,-0.30422194531994456
500,10,1,1478,500,lbd_fixed_15,1.035165341904472,-0.2810597947706368,-1452,-1477,-0.22867316922124162
500,10,1,1763,500,lbd_fixed_5,3.2130952380952387,-10.621031746031736,-1737,-1762,-0.2727976466945349
500,10,1,1806,500,lbd_fixed_20,0.7770515867764443,-0.09675095990011598,-1780,-1805,-0.2794550239975228
500,10,1,2178,500,lbd_fixed_40,0.37940831100233674,0.12869932313067212,-2152,-2177,-0.3370490788047686
500,10,1,2284,500,lbd_fixed_10,1.5156573775381823,-2.8335701042163866,-2258,-2283,-0.3534602879702737
500,10,1,3207,500,lbd_fixed_60,0.25652165877273403,0.08634131328059667,-3181,-3206,-0.4963616658925529
500,10,1,4319,500,lbd_fixed_1,25.0,-2134.0,-4293,-4318,-0.6685245394024071
500,11,1,1418,500,lbd_fixed_15,0.9948074469813599,-0.1600537948364035,-1392,-1417,-0.21938380554265363
500,11,1,1563,500,lbd_fixed_10,1.5112767306652757,-1.4845077072050756,-1537,-1562,-0.24183310109924125
500,11,1,1697,500,lbd_fixed_20,0.7514630275396881,-0.019818119549029692,-1671,-1696,-0.26257934664808796
500,11,1,2591,500,lbd_fixed_40,0.3821748800922389,0.07224830894788468,-2565,-2590,-0.4009908654590493
500,1,1,1261,500,lbd_fixed_15,1.0212411260237344,-0.018019424215076348,-1235,-1260,-0.19507663725034835
500,11,1,2848,500,lbd_fixed_60,0.25572977697137295,0.10773213254296353,-2822,-2847,-0.4407803065490014
500,11,1,3196,500,lbd_fixed_1,25.0,-1572.5,-3170,-3195,-0.4946586158847868
500,11,1,3785,500,lbd_fixed_5,2.960317460317461,-26.743849206349328,-3759,-3784,-0.5858492026629512
500,1,1,1819,500,lbd_fixed_10,1.4752143839992136,-2.097129972710469,-1793,-1818,-0.2814677194612168
500,1,1,1829,500,lbd_fixed_20,0.7556880698365518,-0.0764553812444034,-1803,-1828,-0.2830159467409815
500,1,1,2438,500,lbd_fixed_40,0.3803433526483123,0.09867242210841357,-2412,-2437,-0.3773029880786497
500,1,1,2900,500,lbd_fixed_60,0.26017547498461413,0.10448289219100425,-2874,-2899,-0.4488310884037776
500,1,1,3834,500,lbd_fixed_1,25.0,-1891.5,-3808,-3833,-0.5934355163337991
500,1,1,4266,500,lbd_fixed_5,3.079761904761905,-30.45793650793668,-4240,-4265,-0.6603189348196318
500,12,1,1383,500,lbd_fixed_10,1.5362355738516729,-1.1211895324317929,-1357,-1382,-0.2139650100634773
500,12,1,2108,500,lbd_fixed_15,1.0201571164689605,-0.7946382393350359,-2082,-2107,-0.32621148784641585
500,12,1,2141,500,lbd_fixed_20,0.7480913758620198,-0.276943558675712,-2115,-2140,-0.33132063786963917
500,12,1,2694,500,lbd_fixed_1,25.0,-1321.5,-2668,-2693,-0.416937606440606
500,12,1,2703,500,lbd_fixed_40,0.37974742032886916,0.06758656163340468,-2677,-2702,-0.41833101099241365
500,12,1,2835,500,lbd_fixed_60,0.25424036187477783,0.10547271538040671,-2809,-2834,-0.43876761108530726
500,12,1,3193,500,lbd_fixed_5,3.079761904761905,-21.909722222222303,-3167,-3192,-0.49419414770088355
500,13,1,1421,500,lbd_fixed_20,0.7568148513113808,0.10056115307323217,-1395,-1420,-0.21984827372658303
500,13,1,1628,500,lbd_fixed_10,1.4560217946827856,-1.602330297841134,-1602,-1627,-0.2518965784177117
500,13,1,1996,500,lbd_fixed_5,3.175396825396825,-12.382341269841264,-1970,-1995,-0.3088713423130519
500,13,1,2102,500,lbd_fixed_15,1.0219153904011473,-0.7561275969709137,-2076,-2101,-0.325282551478557
500,13,1,2213,500,lbd_fixed_40,0.38081776280900226,0.11863771981168109,-2187,-2212,-0.3424678742839449
500,13,1,2526,500,lbd_fixed_1,25.0,-1237.5,-2500,-2525,-0.39092738814056144
500,13,1,2826,500,lbd_fixed_60,0.2571307873933418,0.10785728827397358,-2800,-2825,-0.4373742065335191
500,14,1,1501,500,lbd_fixed_20,0.7734952779756388,0.06311140988432276,-1475,-1500,-0.23223409196470043
500,14,1,1667,500,lbd_fixed_10,1.5109945395162114,-1.6577757897417333,-1641,-1666,-0.2579346648087939
500,14,1,1714,500,lbd_fixed_15,1.0180185354098397,-0.47082871144172717,-1688,-1713,-0.26521133302368777
500,14,1,2050,500,lbd_fixed_5,3.028571428571429,-12.776388888888883,-2024,-2049,-0.317231769623781
500,14,1,2561,500,lbd_fixed_60,0.2549560471258053,0.12277080431035427,-2535,-2560,-0.39634618361975527
500,14,1,2711,500,lbd_fixed_40,0.3873854669475008,0.06051063385169593,-2685,-2710,-0.4195695928162253
500,14,1,2887,500,lbd_fixed_1,25.0,-1418.0,-2861,-2886,-0.446818392940062
500,15,1,1426,500,lbd_fixed_5,3.001190476190476,-8.117857142857133,-1400,-1425,-0.22062238736646533
500,15,1,1570,500,lbd_fixed_15,1.037471730744042,-0.27769462844977716,-1544,-1569,-0.24291686019507658
500,15,1,1827,500,lbd_fixed_20,0.7541279089584396,-0.11120534259412769,-1801,-1826,-0.28270630128502866
500,15,1,1957,500,lbd_fixed_10,1.5308233819843726,-2.2660298937388714,-1931,-1956,-0.30283325592196914
500,15,1,2380,500,lbd_fixed_40,0.37279845213461865,0.09923584272879184,-2354,-2379,-0.36832326985601493
500,15,1,3039,500,lbd_fixed_60,0.25424057273550016,0.09569304869296891,-3013,-3038,-0.47035144759250663
500,15,1,4052,500,lbd_fixed_1,25.0,-2000.5,-4026,-4051,-0.6271868710326786
500,16,1,1555,500,lbd_fixed_10,1.53406187036218,-1.542430179040086,-1529,-1554,-0.24059451927542957
500,16,1,1613,500,lbd_fixed_40,0.3876260238736646,0.19337375206493287,-1587,-1612,-0.24957423749806468
500,16,1,1678,500,lbd_fixed_20,0.7589145348469477,-0.021973688701627733,-1652,-1677,-0.25963771481653497
500,16,1,1932,500,lbd_fixed_15,1.0492307803252328,-0.5800513494048961,-1906,-1931,-0.29896268772255774
500,16,1,2666,500,lbd_fixed_5,3.162301587301588,-17.41507936507937,-2640,-2665,-0.4126025700572853
500,16,1,2720,500,lbd_fixed_1,25.0,-1334.5,-2694,-2719,-0.42096299736799386
500,16,1,3553,500,lbd_fixed_60,0.2608545088237911,0.06789693291150367,-3527,-3552,-0.5499303297724106
500,17,1,1435,500,lbd_fixed_15,1.0086631806197022,-0.17154123654123654,-1409,-1434,-0.22201579191825357
500,17,1,1652,500,lbd_fixed_10,1.5105736154110767,-1.624481948649905,-1626,-1651,-0.25561232388914684
500,17,1,1661,500,lbd_fixed_20,0.7930588377412462,0.004799386975306118,-1635,-1660,-0.25700572844093506
500,17,1,2350,500,lbd_fixed_5,3.0666666666666673,-15.144047619047619,-2324,-2349,-0.3636785880167215
500,17,1,2366,500,lbd_fixed_40,0.38692890227030113,0.11193450686095219,-2340,-2365,-0.3661557516643443
500,17,1,3282,500,lbd_fixed_60,0.26013811233019324,0.08356584946089061,-3256,-3281,-0.5079733704907881
500,17,1,4408,500,lbd_fixed_1,25.0,-2178.5,-4382,-4407,-0.6823037621923166
