n,seed,init_obj,optimal,n_evals,f,alg,imp_div_evals,imp_div_evals_new,imp_minus_evals,minus_evals,minus_evals_normalised
1500,4,746,1,13885,1500,lbd_fixed_10,46.78154672125292,20.439869727795394,-13130,-13884,-0.696428571428572
1500,4,746,1,14830,1500,lbd_fixed_5,91.75952380952405,-22.487103174603448,-14075,-14829,-0.7438302568218293
1500,4,746,1,15497,1500,lbd_fixed_15,31.001765647366202,17.94619346402194,-14742,-15496,-0.7772873194221522
1500,4,746,1,16519,1500,lbd_fixed_1,754.0,-7505.0,-15764,-16518,-0.828551364366189
1500,4,746,1,17434,1500,lbd_fixed_20,23.245136546228363,14.978392242060224,-16679,-17433,-0.8744482343499197
1500,4,746,1,27873,1500,lbd_fixed_40,11.559024941801637,8.292656992237605,-27118,-27872,-1.398073836276084
1500,4,746,1,37620,1500,lbd_fixed_60,7.7131193544199705,5.74857498232905,-36865,-37619,-1.8869883627608364
1500,5,780,1,11788,1500,lbd_fixed_10,43.83101250744469,21.186465924855977,-11067,-11787,-0.5912419743178167
1500,5,780,1,13936,1500,lbd_fixed_5,89.29325396825412,-19.145436507936672,-13215,-13935,-0.6989867576244005
1500,5,780,1,13969,1500,lbd_fixed_15,29.372285781223386,17.673476677881947,-13248,-13968,-0.7006420545746394
1500,5,780,1,17987,1500,lbd_fixed_20,22.208553867718727,13.645265730834915,-17266,-17986,-0.9021869983948644
1500,5,780,1,18105,1500,lbd_fixed_1,720.0,-8332.0,-17384,-18104,-0.9081059390051043
1500,5,780,1,29031,1500,lbd_fixed_40,11.11890564275678,7.6813919287927455,-28310,-29030,-1.4561597110754405
1500,5,780,1,37578,1500,lbd_fixed_60,7.35190597290349,5.395743594446771,-36857,-37577,-1.8848816211878008
1500,6,751,1,13238,1500,lbd_fixed_10,46.025744950784,20.696508698559743,-12488,-13237,-0.6639747191011227
1500,6,751,1,15341,1500,lbd_fixed_20,23.0421523742567,15.790737409669527,-14591,-15340,-0.7694622792937399
1500,6,751,1,15374,1500,lbd_fixed_15,30.61551188588164,17.656985419111823,-14624,-15373,-0.7711175762439816
1500,6,751,1,15442,1500,lbd_fixed_5,93.19642857142877,-29.103571428571826,-14692,-15441,-0.7745284911717502
1500,6,751,1,15454,1500,lbd_fixed_1,749.0,-6977.5,-14704,-15453,-0.7751304173356438
1500,6,751,1,28049,1500,lbd_fixed_40,11.503516277299878,8.17943715795495,-27299,-28048,-1.406902086677369
1500,6,751,1,38548,1500,lbd_fixed_60,7.6842634048183545,5.665607995797652,-37798,-38547,-1.9335373194221508
1500,7,742,1,13323,1500,lbd_fixed_10,46.0582963046589,20.693805384072366,-12564,-13322,-0.6682383627608336
1500,7,742,1,14784,1500,lbd_fixed_15,31.08648651220786,18.71344337991898,-14025,-14783,-0.7415228731942236
1500,7,742,1,16068,1500,lbd_fixed_5,92.35912698412714,-33.836111111111585,-15309,-16067,-0.8059289727126796
1500,7,742,1,17991,1500,lbd_fixed_20,23.36067434099009,14.859597033574445,-17232,-17990,-0.9023876404494383
1500,7,742,1,18006,1500,lbd_fixed_1,758.0,-8244.5,-17247,-18005,-0.9031400481543775
1500,7,742,1,27938,1500,lbd_fixed_40,11.670891340763548,8.350522295114185,-27179,-27937,-1.4013342696629212
1500,7,742,1,39285,1500,lbd_fixed_60,7.760739440249909,5.7098994747317,-38526,-39284,-1.9705056179775282
1500,8,765,1,13065,1500,lbd_fixed_15,29.906074556137415,19.015246129041216,-12329,-13064,-0.6552969502407706
1500,8,765,1,13732,1500,lbd_fixed_10,45.18011634048814,19.07474456443097,-12996,-13731,-0.6887540128410907
1500,8,765,1,13877,1500,lbd_fixed_1,735.0,-6203.0,-13141,-13876,-0.6960272873195219
1500,8,765,1,15322,1500,lbd_fixed_5,89.95436507936526,-30.404563492063907,-14586,-15321,-0.7685092295345098
1500,8,765,1,17145,1500,lbd_fixed_20,22.416790155128034,14.445832287214106,-16409,-17144,-0.859951845906902
1500,8,765,1,29613,1500,lbd_fixed_40,11.24121659792077,7.779859818394198,-28877,-29612,-1.4853531300160507
1500,8,765,1,38003,1500,lbd_fixed_60,7.527195721847954,5.541571626678274,-37267,-38002,-1.9061998394863569
1500,9,733,1,13985,1500,lbd_fixed_15,31.318272470121386,19.509859511475547,-13217,-13984,-0.7014446227929385
1500,9,733,1,14039,1500,lbd_fixed_10,47.08643107838186,20.42026270298322,-13271,-14038,-0.7041532905296943
1500,9,733,1,15127,1500,lbd_fixed_5,94.2956349206351,-23.375198412698687,-14359,-15126,-0.7587279293739956
1500,9,733,1,16882,1500,lbd_fixed_1,767.0,-7673.5,-16114,-16881,-0.8467596308188537
1500,9,733,1,17773,1500,lbd_fixed_20,23.55094522518121,15.23487146437119,-17005,-17772,-0.8914526484751205
1500,9,733,1,26787,1500,lbd_fixed_40,11.824695753833014,8.660074420062651,-26019,-26786,-1.3435995184590697
1500,9,733,1,37974,1500,lbd_fixed_60,7.872228953613559,5.885131298708494,-37206,-37973,-1.9047451845906909
2000,10,1023,1,17460,2000,lbd_fixed_1,977.0,-7752.5,-16482,-17459,-0.6398519387231958
2000,10,1023,1,18123,2000,lbd_fixed_10,60.43903030663921,26.09235953460027,-17145,-18122,-0.664150113611376
2000,10,1023,1,20942,2000,lbd_fixed_5,120.63888888888899,-42.89563492063536,-19964,-20941,-0.7674631679249294
2000,10,1023,1,21153,2000,lbd_fixed_15,40.074501313520265,22.21867655432694,-20175,-21152,-0.7751960712453281
2000,10,1023,1,23805,2000,lbd_fixed_20,29.956939262893314,18.806186777425722,-22827,-23804,-0.8723887707982115
2000,10,1023,1,36584,2000,lbd_fixed_40,15.062992890857409,10.747363901566306,-35606,-36583,-1.3407241808986283
2000,10,1023,1,50700,2000,lbd_fixed_60,10.019876257082942,7.347084928095523,-49722,-50699,-1.8580590779154151
2000,11,1010,1,16294,2000,lbd_fixed_10,60.97222269904219,29.901113998230922,-15303,-16293,-0.5971194018910797
2000,11,1010,1,17414,2000,lbd_fixed_5,120.90039682539691,-13.798809523809707,-16423,-17413,-0.6381660925016386
2000,11,1010,1,20929,2000,lbd_fixed_15,40.71241444260099,23.083877738129978,-19938,-20928,-0.7669867331232144
2000,11,1010,1,21838,2000,lbd_fixed_1,990.0,-9928.5,-20847,-21837,-0.8003005204133071
2000,11,1010,1,23652,2000,lbd_fixed_20,30.499423149639764,19.3439172166287,-22661,-23651,-0.8667814996701595
2000,11,1010,1,36761,2000,lbd_fixed_40,15.169879148019668,10.873824786507166,-35770,-36760,-1.3472110239683335
2000,11,1010,1,50835,2000,lbd_fixed_60,10.153224928199952,7.4769560180343095,-49844,-50834,-1.8630066700872239
2000,12,982,1,16829,2000,lbd_fixed_10,62.7708276286843,30.753047466379613,-15810,-16828,-0.6167265264238065
2000,12,982,1,20114,2000,lbd_fixed_15,41.98099853685627,25.0614400081227,-19095,-20113,-0.7371179359378438
2000,12,982,1,20539,2000,lbd_fixed_5,125.57142857142874,-35.84662698412752,-19520,-20538,-0.7526936890713056
2000,12,982,1,21437,2000,lbd_fixed_1,1018.0,-9700.0,-20418,-21436,-0.7856043392214993
2000,12,982,1,23104,2000,lbd_fixed_20,31.275043875623435,20.412271993875326,-22085,-23103,-0.8466979403357023
2000,12,982,1,37013,2000,lbd_fixed_40,15.622791862861447,11.265314447156133,-35994,-37012,-1.3564465293557124
2000,12,982,1,49076,2000,lbd_fixed_60,10.418331153411792,7.844934446819393,-48057,-49075,-1.7985413765300888
2000,13,1005,1,17869,2000,lbd_fixed_5,122.40634920634925,-18.22440476190508,-16873,-17868,-0.6548413105621829
2000,13,1005,1,18116,2000,lbd_fixed_10,61.379268602914685,26.151800951026992,-17120,-18115,-0.6638935717950606
2000,13,1005,1,19571,2000,lbd_fixed_15,40.54691353005875,24.179999108111964,-18575,-19570,-0.717217620757899
2000,13,1005,1,22885,2000,lbd_fixed_20,30.52214952441109,19.672228725332534,-21889,-22884,-0.8386718463680998
2000,13,1005,1,27913,2000,lbd_fixed_1,995.0,-12961.0,-26917,-27912,-1.0229421681445603
2000,13,1005,1,35782,2000,lbd_fixed_40,15.344964666174711,11.133736229261196,-34786,-35781,-1.3113318185149887
2000,13,1005,1,51346,2000,lbd_fixed_60,10.140476821994957,7.4603973898638705,-50350,-51345,-1.8817342226782967
2000,14,1006,1,17276,2000,lbd_fixed_1,994.0,-7643.5,-16281,-17275,-0.6331085538371792
2000,14,1006,1,17474,2000,lbd_fixed_10,61.11543896849673,28.05279898120452,-16479,-17473,-0.6403650223557862
2000,14,1006,1,19529,2000,lbd_fixed_5,123.1904761904765,-28.06051587301631,-18534,-19528,-0.7156783698599896
2000,14,1006,1,19808,2000,lbd_fixed_15,40.61141022778364,23.894834059180553,-18813,-19807,-0.7259033936817431
2000,14,1006,1,22954,2000,lbd_fixed_20,30.46112401697767,19.584580934749113,-21959,-22953,-0.8412006157003579
2000,14,1006,1,36598,2000,lbd_fixed_40,15.230318400588411,10.914298698933633,-35603,-36597,-1.3412372645312596
2000,14,1006,1,49442,2000,lbd_fixed_60,10.174500929592618,7.600046754445337,-48447,-49441,-1.811954848640328
2000,15,1003,1,18595,2000,lbd_fixed_10,61.61495482931299,25.985680551818355,-17597,-18594,-0.6814483617972592
2000,15,1003,1,20535,2000,lbd_fixed_15,40.983828306204465,23.773751919470808,-19537,-20534,-0.752547093747711
2000,15,1003,1,21937,2000,lbd_fixed_5,122.80555555555567,-47.52638888888936,-20939,-21936,-0.8039287546727101
2000,15,1003,1,22995,2000,lbd_fixed_1,997.0,-10500.0,-21997,-22994,-0.8427032177672265
2000,15,1003,1,23154,2000,lbd_fixed_20,30.724597662823818,19.793768131521052,-22156,-23153,-0.8485303818808183
2000,15,1003,1,35693,2000,lbd_fixed_40,15.325951840519124,11.120736811741565,-34695,-35692,-1.3080700725646848
2000,15,1003,1,52781,2000,lbd_fixed_60,10.187280769243785,7.429001604944942,-51783,-52780,-1.934325295023089
2000,16,1012,1,18103,2000,lbd_fixed_10,60.71918682023232,26.080362989263882,-17114,-18102,-0.6634171369933303
2000,16,1012,1,19030,2000,lbd_fixed_5,121.94603174603198,-27.25138888888932,-18041,-19029,-0.6973906032397461
2000,16,1012,1,19315,2000,lbd_fixed_15,40.414331949529625,24.237681829598866,-18326,-19314,-0.7078355200469114
2000,16,1012,1,22744,2000,lbd_fixed_20,30.527482090050768,19.76986818238985,-21755,-22743,-0.8335043612108771
2000,16,1012,1,24585,2000,lbd_fixed_1,988.0,-11304.0,-23596,-24584,-0.900974858901826
2000,16,1012,1,36563,2000,lbd_fixed_40,15.203143667140942,10.883425541980243,-35574,-36562,-1.3399545554496808
2000,16,1012,1,49754,2000,lbd_fixed_60,10.077883519063974,7.477718128708426,-48765,-49753,-1.823389283881845
2000,17,1008,1,19021,2000,lbd_fixed_5,122.95595238095265,-26.84444444444478,-18028,-19020,-0.6970607637616246
2000,17,1008,1,19087,2000,lbd_fixed_10,60.64057739646028,24.31726582885632,-18094,-19086,-0.6994795866011895
2000,17,1008,1,19372,2000,lbd_fixed_15,40.48380586885521,24.187997927297214,-18379,-19371,-0.7099245034083428
2000,17,1008,1,24246,2000,lbd_fixed_20,30.708677767539893,19.14446519809783,-23253,-24245,-0.8885509052261229
2000,17,1008,1,26708,2000,lbd_fixed_1,992.0,-12361.5,-25715,-26707,-0.9787803269073323
2000,17,1008,1,37609,2000,lbd_fixed_40,15.290026083838093,10.86473140406496,-36616,-37608,-1.3782892325734784
2000,17,1008,1,50810,2000,lbd_fixed_60,10.156023835831364,7.499282419701638,-49817,-50809,-1.8620904493146695
2000,18,983,1,16974,2000,lbd_fixed_10,62.73348024524554,30.192868249311804,-15956,-16973,-0.62204060690464
2000,18,983,1,19239,2000,lbd_fixed_15,41.98365813601806,25.727924968887464,-18221,-19238,-0.7050502088983367
2000,18,983,1,22004,2000,lbd_fixed_20,31.34453193686418,20.92031218201153,-20986,-22003,-0.806384226343179
2000,18,983,1,22701,2000,lbd_fixed_5,126.2190476190477,-52.845634920635526,-21683,-22700,-0.831928461482062
2000,18,983,1,22865,2000,lbd_fixed_1,1017.0,-10415.0,-21847,-22864,-0.8379388697499321
2000,18,983,1,36586,2000,lbd_fixed_40,15.679850899614554,11.379041993352915,-35568,-36585,-1.340797478560433
2000,18,983,1,49455,2000,lbd_fixed_60,10.414171886405235,7.819580152862338,-48437,-49454,-1.8124312834420595
2000,1,986,1,19285,2000,lbd_fixed_5,126.06666666666686,-26.171230158730562,-18270,-19284,-0.7067360551198305
2000,1,986,1,20138,2000,lbd_fixed_15,41.642646255306964,24.655805048226078,-19123,-20137,-0.7379975078794989
2000,1,986,1,20722,2000,lbd_fixed_10,62.32604082364202,23.229816176255675,-19707,-20721,-0.7594004251264385
2000,1,986,1,23523,2000,lbd_fixed_1,1014.0,-10747.0,-22508,-23522,-0.8620538004836218
2000,1,986,1,23750,2000,lbd_fixed_20,30.87191203226423,19.66368946399449,-22735,-23749,-0.8703730850985847
2000,1,986,1,36209,2000,lbd_fixed_40,15.536368914172668,11.283627529489834,-35194,-36208,-1.3269808693102687
2000,1,986,1,49591,2000,lbd_fixed_60,10.345455842416897,7.7576379905564075,-48576,-49590,-1.81741552444477
2000,19,955,1,17493,2000,lbd_fixed_10,64.01070035485722,30.540370519143796,-16447,-17492,-0.6410613501429301
2000,19,955,1,18010,2000,lbd_fixed_5,129.4865079365081,-12.240079365079575,-16964,-18009,-0.6600087957194076
2000,19,955,1,21821,2000,lbd_fixed_15,42.873315691072335,24.33745403798323,-20775,-21820,-0.7996774902880609
2000,19,955,1,24109,2000,lbd_fixed_20,32.23495057838273,20.86145282671237,-23063,-24108,-0.883530015392507
2000,19,955,1,24127,2000,lbd_fixed_1,1045.0,-11018.0,-23081,-24126,-0.8841896943485892
2000,19,955,1,35486,2000,lbd_fixed_40,16.059824004819923,11.87549882020595,-34440,-35485,-1.3004837645679095
2000,19,955,1,50635,2000,lbd_fixed_60,10.628750712316805,8.003791910594897,-49589,-50634,-1.8556769039067622
2000,20,1019,1,16193,2000,lbd_fixed_10,60.72371705951489,29.80818379461963,-15211,-16192,-0.5934178699699478
2000,20,1019,1,19156,2000,lbd_fixed_15,40.233880222828006,24.15894492116001,-18174,-19155,-0.7020083559334461
2000,20,1019,1,20565,2000,lbd_fixed_1,981.0,-9301.0,-19583,-20564,-0.7536465586747252
2000,20,1019,1,21064,2000,lbd_fixed_5,121.27817460317475,-44.64841269841324,-20082,-21063,-0.7719343252950072
2000,20,1019,1,24192,2000,lbd_fixed_20,30.435228090709433,18.87633081369456,-23210,-24191,-0.886571868357399
2000,20,1019,1,36417,2000,lbd_fixed_40,15.056953390409928,10.752537412540814,-35435,-36416,-1.3346038261379447
2000,20,1019,1,51311,2000,lbd_fixed_60,10.072770504468973,7.380254368444662,-50329,-51310,-1.880451513596718
2000,2,1008,1,20252,2000,lbd_fixed_5,122.32896825396837,-35.05436507936551,-19259,-20251,-0.7421754746023456
2000,2,1008,1,20548,2000,lbd_fixed_10,60.19963881577716,21.908448889002152,-19555,-20547,-0.7530235285494398
2000,2,1008,1,20989,2000,lbd_fixed_15,40.446483825896294,22.779472627334282,-19996,-20988,-0.7691856629773518
2000,2,1008,1,21947,2000,lbd_fixed_20,30.498945820934235,20.171796614486045,-20954,-21946,-0.8042952429817479
2000,2,1008,1,25258,2000,lbd_fixed_1,992.0,-11636.5,-24265,-25257,-0.9256395220990496
2000,2,1008,1,38042,2000,lbd_fixed_40,15.171676425636388,10.703589409525065,-37049,-38041,-1.3941581763541746
2000,2,1008,1,49649,2000,lbd_fixed_60,10.143425065382951,7.5484317842362145,-48656,-49648,-1.8195411566371036
2000,3,1028,1,16570,2000,lbd_fixed_10,60.072420072188365,28.216512166454148,-15597,-16569,-0.6072344792201139
2000,3,1028,1,19141,2000,lbd_fixed_15,39.63256072853327,23.591987894357462,-18168,-19140,-0.7014586234699118
2000,3,1028,1,22288,2000,lbd_fixed_5,121.31071428571444,-54.70496031746066,-21315,-22287,-0.8167924943194149
2000,3,1028,1,23576,2000,lbd_fixed_1,972.0,-10815.5,-22603,-23575,-0.8639961885214418
2000,3,1028,1,23681,2000,lbd_fixed_20,29.53759143523569,18.513547106920896,-22708,-23680,-0.8678443157663259
2000,3,1028,1,38399,2000,lbd_fixed_40,14.844957127863463,10.34380067120363,-37426,-38398,-1.4072418089862924
2000,3,1028,1,49292,2000,lbd_fixed_60,9.939525112843187,7.356588795198916,-48319,-49291,-1.8064575240049854
2000,4,993,1,19043,2000,lbd_fixed_10,62.14463408538536,26.12502484185911,-18035,-19042,-0.6978670380414855
2000,4,993,1,19848,2000,lbd_fixed_5,125.34523809523833,-31.492658730159174,-18840,-19847,-0.7273693469178196
2000,4,993,1,20392,2000,lbd_fixed_1,1007.0,-9188.5,-19384,-20391,-0.7473063109286335
2000,4,993,1,22186,2000,lbd_fixed_15,40.97501057651298,22.34743276378418,-21178,-22185,-0.8130543135673977
2000,4,993,1,23127,2000,lbd_fixed_20,31.064701979631735,20.090510507470444,-22119,-23126,-0.8475408634464545
2000,4,993,1,35118,2000,lbd_fixed_40,15.398074934196044,11.31012521531481,-34110,-35117,-1.2869969947958653
2000,4,993,1,49142,2000,lbd_fixed_60,10.33807253367284,7.768491324935718,-48134,-49141,-1.8009601993696405
2000,5,1018,1,17338,2000,lbd_fixed_10,60.694616627782786,27.644997333677725,-16355,-17337,-0.6353807813530754
2000,5,1018,1,18004,2000,lbd_fixed_5,121.73214285714312,-20.105952380952626,-17021,-18003,-0.6597889027339928
2000,5,1018,1,18472,2000,lbd_fixed_1,982.0,-8253.5,-17489,-18471,-0.6769405555962869
2000,5,1018,1,19261,2000,lbd_fixed_15,40.16887258313636,23.89616780968509,-18278,-19260,-0.7058564831781872
2000,5,1018,1,24251,2000,lbd_fixed_20,30.167990579511226,18.774368350839286,-23268,-24250,-0.8887341493806352
2000,5,1018,1,36978,2000,lbd_fixed_40,15.110964300021678,10.764614456241212,-35995,-36977,-1.3551638202741327
2000,5,1018,1,48709,2000,lbd_fixed_60,10.04371742849505,7.491913217776652,-47726,-48708,-1.7850912555889473
2000,6,992,1,16477,2000,lbd_fixed_10,61.60063003731789,30.642114090759655,-15468,-16476,-0.6038261379461991
2000,6,992,1,18303,2000,lbd_fixed_15,41.00516369322333,25.741538955701895,-17294,-18302,-0.6707469031737894
2000,6,992,1,19311,2000,lbd_fixed_1,1008.0,-8647.0,-18302,-19310,-0.7076889247232863
2000,6,992,1,19383,2000,lbd_fixed_5,126.29801587301606,-26.384722222222596,-18374,-19382,-0.7103276405482533
2000,6,992,1,23009,2000,lbd_fixed_20,31.008209325717257,20.224152512577703,-22000,-23008,-0.8432163013999845
2000,6,992,1,36564,2000,lbd_fixed_40,15.416534428603649,11.142388959000609,-35555,-36563,-1.3399912042805837
2000,6,992,1,50395,2000,lbd_fixed_60,10.312262834871797,7.6749286551013745,-49386,-50394,-1.8468811844902162
2000,7,990,1,17114,2000,lbd_fixed_10,61.58173995766934,29.39379294596021,-16103,-17113,-0.6271714432309607
2000,7,990,1,19405,2000,lbd_fixed_1,1010.0,-8692.0,-18394,-19404,-0.7111339148280991
2000,7,990,1,19622,2000,lbd_fixed_15,41.64036740211952,24.934425784238627,-18611,-19621,-0.7190867111339154
2000,7,990,1,21318,2000,lbd_fixed_5,125.69801587301609,-41.62361111111143,-20307,-21317,-0.7812431283441906
2000,7,990,1,23415,2000,lbd_fixed_20,30.918065467500675,19.89662294115336,-22404,-23414,-0.8580957267463167
2000,7,990,1,35565,2000,lbd_fixed_40,15.501238779046172,11.310350972121851,-34554,-35564,-1.3033790222091903
2000,7,990,1,49794,2000,lbd_fixed_60,10.350358964376621,7.753230447544755,-48783,-49793,-1.824855237117936
2000,8,1018,1,17441,2000,lbd_fixed_5,121.01865079365093,-16.28829365079395,-16458,-17440,-0.6391556109360013
2000,8,1018,1,18525,2000,lbd_fixed_10,59.88703949988834,24.990461971808724,-17542,-18524,-0.6788829436340984
2000,8,1018,1,18935,2000,lbd_fixed_15,40.25451758676523,24.237274893294167,-17952,-18934,-0.6939089643040398
2000,8,1018,1,22629,2000,lbd_fixed_20,30.261922958630173,19.612605865594567,-21646,-22628,-0.8292897456571126
2000,8,1018,1,31528,2000,lbd_fixed_1,982.0,-14781.5,-30545,-31527,-1.1554276918562443
2000,8,1018,1,38023,2000,lbd_fixed_40,15.216719468137,10.71763145727715,-37040,-38022,-1.3934618485670303
2000,8,1018,1,50263,2000,lbd_fixed_60,10.036657828583767,7.402771173431674,-49280,-50262,-1.8420435388111125
2000,9,974,1,17732,2000,lbd_fixed_10,63.60006173736877,29.564125799381273,-16705,-17731,-0.64982042072858
2000,9,974,1,18989,2000,lbd_fixed_1,1026.0,-8468.0,-17962,-18988,-0.6958880011727573
2000,9,974,1,21497,2000,lbd_fixed_5,125.79007936507963,-45.08789682539718,-20470,-21496,-0.7878032690757024
2000,9,974,1,21732,2000,lbd_fixed_15,41.76008959283025,23.394814027673707,-20705,-21731,-0.7964157443377573
2000,9,974,1,22867,2000,lbd_fixed_20,31.35656377785353,20.626616407482874,-21840,-22866,-0.8380121674118576
2000,9,974,1,37583,2000,lbd_fixed_40,15.709817572348376,11.28084103384343,-36556,-37582,-1.3773363629700197
2000,9,974,1,49322,2000,lbd_fixed_60,10.523957736341346,7.95340316067843,-48295,-49321,-1.8075569889320557
500,10,271,1,13218,500,lbd_fixed_60,2.323621568526043,1.6429446001659274,-12988,-13217,-2.0462919956649643
500,10,271,1,3697,500,lbd_fixed_5,28.802777777777774,-0.6333333333333301,-3467,-3696,-0.572224802601022
500,10,271,1,4024,500,lbd_fixed_10,14.186476582413096,6.472493839579743,-3794,-4023,-0.6228518346493263
500,10,271,1,4724,500,lbd_fixed_15,9.332464528013716,5.3520724746450625,-4494,-4723,-0.7312277442328531
500,10,271,1,5021,500,lbd_fixed_1,229.0,-2281.0,-4791,-5020,-0.777210094441918
500,10,271,1,5389,500,lbd_fixed_20,6.978376906788046,4.43459413558756,-5159,-5388,-0.8341848583372045
500,10,271,1,9427,500,lbd_fixed_40,3.4961720559465173,2.3932217474739863,-9197,-9426,-1.459359033906177
500,11,251,1,13074,500,lbd_fixed_60,2.5607869660026257,1.8824569904782915,-12824,-13073,-2.023997522836352
500,11,251,1,3883,500,lbd_fixed_10,15.000035933278943,7.59630238397652,-3633,-3882,-0.6010218300046448
500,11,251,1,4596,500,lbd_fixed_15,10.21515106386958,6.330984900555828,-4346,-4595,-0.7114104350518652
500,11,251,1,4892,500,lbd_fixed_5,30.844047619047608,-6.948611111111097,-4642,-4891,-0.7572379625328991
500,11,251,1,5344,500,lbd_fixed_20,7.564372142247339,5.092529308710516,-5094,-5343,-0.8272178355782627
500,11,251,1,6801,500,lbd_fixed_1,249.0,-3151.0,-6551,-6800,-1.0527945502400702
500,11,251,1,8975,500,lbd_fixed_40,3.8304914266347065,2.7659850359696763,-8725,-8974,-1.3893791608608146
500,12,244,1,12560,500,lbd_fixed_60,2.616339330280696,1.9624342508813775,-12303,-12559,-1.9444186406564488
500,12,244,1,3851,500,lbd_fixed_5,31.40753968253969,1.727380952380968,-3594,-3850,-0.5960675027093981
500,12,244,1,4221,500,lbd_fixed_10,15.523745612832277,7.439218560077687,-3964,-4220,-0.6533519120606905
500,12,244,1,4791,500,lbd_fixed_1,256.0,-2139.0,-4534,-4790,-0.7416008670073204
500,12,244,1,5001,500,lbd_fixed_15,10.366299230490016,6.247974111366356,-4744,-5000,-0.7741136398823345
500,12,244,1,5862,500,lbd_fixed_20,7.901606674189528,5.119779272728606,-5605,-5861,-0.9074160086700724
500,12,244,1,9170,500,lbd_fixed_40,3.8892440808193864,2.832396312728764,-8913,-9169,-1.419569592816225
500,1,241,1,12287,500,lbd_fixed_60,2.6801149563557294,2.032755178045144,-12027,-12286,-1.9021520359188742
500,1,241,1,3630,500,lbd_fixed_5,32.320238095238096,3.738492063492065,-3370,-3629,-0.5618516798265996
500,1,241,1,4514,500,lbd_fixed_10,16.117541368160538,7.482372742067006,-4254,-4513,-0.6987149713577957
500,1,241,1,4759,500,lbd_fixed_15,10.505266789667463,6.552571254394903,-4499,-4758,-0.7366465397120296
500,1,241,1,4820,500,lbd_fixed_1,259.0,-2150.5,-4560,-4819,-0.7460907261186392
500,1,241,1,5884,500,lbd_fixed_20,7.920640672537056,5.1483446102823365,-5624,-5883,-0.9108221086855547
500,1,241,1,9579,500,lbd_fixed_40,3.9584863992851465,2.826430790419839,-9319,-9578,-1.4828920885586003
500,13,234,1,12710,500,lbd_fixed_60,2.7242948765586,2.057712309277742,-12443,-12709,-1.9676420498529192
500,13,234,1,4160,500,lbd_fixed_10,16.064011792301244,8.32621712867455,-3893,-4159,-0.6439077256541257
500,13,234,1,4207,500,lbd_fixed_5,33.07817460317459,0.02341269841269772,-3940,-4206,-0.6511843938690199
500,13,234,1,5308,500,lbd_fixed_15,10.866769352717803,6.389479166795303,-5041,-5307,-0.8216442173711095
500,13,234,1,5615,500,lbd_fixed_20,8.055813949511231,5.431329395354564,-5348,-5614,-0.8691747948598852
500,13,234,1,7983,500,lbd_fixed_1,266.0,-3725.0,-7716,-7982,-1.2357950147081753
500,13,234,1,8858,500,lbd_fixed_40,4.1312839409044875,3.0676120646088787,-8591,-8857,-1.3712649016875678
500,14,264,1,12850,500,lbd_fixed_60,2.4199051021717795,1.7506911586540543,-12613,-12849,-1.9893172317696244
500,14,264,1,3454,500,lbd_fixed_1,236.0,-1490.5,-3217,-3453,-0.5346028797027248
500,14,264,1,3934,500,lbd_fixed_10,14.555484672706015,7.067334282504558,-3697,-3933,-0.6089177891314445
500,14,264,1,4920,500,lbd_fixed_15,9.495186637012557,5.4708075504124185,-4683,-4919,-0.7615729989162409
500,14,264,1,5101,500,lbd_fixed_5,29.166269841269838,-11.142460317460303,-4864,-5100,-0.7895959126799809
500,14,264,1,5255,500,lbd_fixed_20,7.209489495757032,4.693375918779043,-5018,-5254,-0.8134386127883569
500,14,264,1,9054,500,lbd_fixed_40,3.6180707341258778,2.5473136614725846,-8817,-9053,-1.4016101563709553
500,15,236,1,12767,500,lbd_fixed_60,2.672321686742018,2.0089211520568457,-12502,-12766,-1.9764669453475774
500,15,236,1,4221,500,lbd_fixed_1,264.0,-1846.0,-3956,-4220,-0.653351912060709
500,15,236,1,4671,500,lbd_fixed_10,15.964794849972849,7.014985964328068,-4406,-4670,-0.7230221396501
500,15,236,1,5060,500,lbd_fixed_15,10.788502222415234,6.468778977779789,-4795,-5059,-0.7832481808329466
500,15,236,1,5196,500,lbd_fixed_5,32.47222222222223,-7.566865079365062,-4931,-5195,-0.8043040718377443
500,15,236,1,5585,500,lbd_fixed_20,8.127501181377545,5.490691329827873,-5320,-5584,-0.8645301130205908
500,15,236,1,8689,500,lbd_fixed_40,4.005710356782486,2.999105061948117,-8424,-8688,-1.3450998606595446
500,16,270,1,12593,500,lbd_fixed_60,2.3657273821377767,1.7037449659353407,-12362,-12592,-1.949527790679672
500,16,270,1,3720,500,lbd_fixed_5,27.951587301587292,-0.45456349206349106,-3489,-3719,-0.5757857253444815
500,16,270,1,3763,500,lbd_fixed_1,230.0,-1651.0,-3532,-3762,-0.5824431026474668
500,16,270,1,4106,500,lbd_fixed_10,13.91072751637765,6.1993931141957415,-3875,-4105,-0.6355472983433966
500,16,270,1,5293,500,lbd_fixed_20,7.071737604744736,4.6055581054148425,-5062,-5292,-0.8193218764514628
500,16,270,1,5759,500,lbd_fixed_15,9.32854185711006,4.490457249321371,-5528,-5758,-0.8914692676884963
500,16,270,1,8608,500,lbd_fixed_40,3.5465425009292457,2.515245265017145,-8377,-8607,-1.3325592196934504
500,17,258,1,13261,500,lbd_fixed_60,2.495419224559716,1.7963652863573523,-13018,-13260,-2.0529493729679524
