n,seed,init_obj,optimal,n_evals,f,alg,imp_div_evals,imp_div_evals_new,imp_minus_evals,minus_evals,minus_evals_normalised
1500,4,750,1,14995,1500,lbd_fixed_15,30.832379276109705,18.228535476946718,-14244,-14994,-0.7521067415730345
1500,4,750,1,15206,1500,lbd_fixed_10,46.36041313777414,17.378406764803657,-14455,-15205,-0.7626906099518458
1500,4,750,1,16139,1500,lbd_fixed_5,91.58055555555588,-32.92023809523848,-15388,-16138,-0.80949036918138
1500,4,750,1,16519,1500,lbd_fixed_1,750.0,-7509.0,-15768,-16518,-0.828551364366189
1500,4,750,1,17837,1500,lbd_fixed_20,23.10412578018128,14.598472994712285,-17086,-17836,-0.8946629213483152
1500,4,750,1,25769,1500,lbd_fixed_40,11.468900936996764,8.462620966350483,-25018,-25768,-1.2925361155698225
1500,4,750,1,38731,1500,lbd_fixed_60,7.672314719392513,5.653536664920735,-37980,-38730,-1.9427166934189417
1500,5,780,1,11788,1500,lbd_fixed_10,43.83101250744469,21.186465924855977,-11067,-11787,-0.5912419743178167
1500,5,780,1,13936,1500,lbd_fixed_5,89.29325396825412,-19.145436507936672,-13215,-13935,-0.6989867576244005
1500,5,780,1,13969,1500,lbd_fixed_15,29.372285781223386,17.673476677881947,-13248,-13968,-0.7006420545746394
1500,5,780,1,17987,1500,lbd_fixed_20,22.208553867718727,13.645265730834915,-17266,-17986,-0.9021869983948644
1500,5,780,1,18105,1500,lbd_fixed_1,720.0,-8332.0,-17384,-18104,-0.9081059390051043
1500,5,780,1,29031,1500,lbd_fixed_40,11.11890564275678,7.6813919287927455,-28310,-29030,-1.4561597110754405
1500,5,780,1,37578,1500,lbd_fixed_60,7.35190597290349,5.395743594446771,-36857,-37577,-1.8848816211878008
1500,6,751,1,13238,1500,lbd_fixed_10,46.025744950784,20.696508698559743,-12488,-13237,-0.6639747191011227
1500,6,751,1,15341,1500,lbd_fixed_20,23.0421523742567,15.790737409669527,-14591,-15340,-0.7694622792937399
1500,6,751,1,15374,1500,lbd_fixed_15,30.61551188588164,17.656985419111823,-14624,-15373,-0.7711175762439816
1500,6,751,1,15442,1500,lbd_fixed_5,93.19642857142877,-29.103571428571826,-14692,-15441,-0.7745284911717502
1500,6,751,1,15454,1500,lbd_fixed_1,749.0,-6977.5,-14704,-15453,-0.7751304173356438
1500,6,751,1,28049,1500,lbd_fixed_40,11.503516277299878,8.17943715795495,-27299,-28048,-1.406902086677369
1500,6,751,1,38548,1500,lbd_fixed_60,7.6842634048183545,5.665607995797652,-37798,-38547,-1.9335373194221508
1500,7,750,1,13641,1500,lbd_fixed_10,45.80797593359545,19.857544066270727,-12890,-13640,-0.6841894060995185
1500,7,750,1,14113,1500,lbd_fixed_5,91.4448412698415,-19.65654761904786,-13362,-14112,-0.7078651685393271
1500,7,750,1,15019,1500,lbd_fixed_15,30.85025041794679,18.173703535559472,-14268,-15018,-0.7533105939004824
1500,7,750,1,17142,1500,lbd_fixed_20,22.96685810150605,14.864809629292063,-16391,-17141,-0.859801364365971
1500,7,750,1,18006,1500,lbd_fixed_1,750.0,-8252.5,-17255,-18005,-0.9031400481543775
1500,7,750,1,26751,1500,lbd_fixed_40,11.531841523545591,8.378687005334383,-26000,-26750,-1.3417937399678992
1500,7,750,1,36418,1500,lbd_fixed_60,7.66894505791298,5.775018764245951,-35667,-36417,-1.8266954253611547
1500,8,765,1,13065,1500,lbd_fixed_15,29.906074556137415,19.015246129041216,-12329,-13064,-0.6552969502407706
1500,8,765,1,13732,1500,lbd_fixed_10,45.18011634048814,19.07474456443097,-12996,-13731,-0.6887540128410907
1500,8,765,1,13877,1500,lbd_fixed_1,735.0,-6203.0,-13141,-13876,-0.6960272873195219
1500,8,765,1,15322,1500,lbd_fixed_5,89.95436507936526,-30.404563492063907,-14586,-15321,-0.7685092295345098
1500,8,765,1,17145,1500,lbd_fixed_20,22.416790155128034,14.445832287214106,-16409,-17144,-0.859951845906902
1500,8,765,1,29613,1500,lbd_fixed_40,11.24121659792077,7.779859818394198,-28877,-29612,-1.4853531300160507
1500,8,765,1,38003,1500,lbd_fixed_60,7.527195721847954,5.541571626678274,-37267,-38002,-1.9061998394863569
1500,9,750,1,13436,1500,lbd_fixed_10,46.2380324396968,20.80828891825404,-12685,-13435,-0.673906500802567
1500,9,750,1,15132,1500,lbd_fixed_5,92.83095238095262,-24.787500000000225,-14381,-15131,-0.7589787319422143
1500,9,750,1,16010,1500,lbd_fixed_15,30.50951268982959,17.072959546853507,-15259,-16009,-0.8030196629213492
1500,9,750,1,16882,1500,lbd_fixed_1,750.0,-7690.5,-16131,-16881,-0.8467596308188537
1500,9,750,1,17646,1500,lbd_fixed_20,22.944898410995425,14.656379033720343,-16895,-17645,-0.885082263242375
1500,9,750,1,26862,1500,lbd_fixed_40,11.510687971631572,8.356502270826486,-26111,-26861,-1.3473615569823434
1500,9,750,1,38634,1500,lbd_fixed_60,7.701940380820153,5.677830393283747,-37883,-38633,-1.9378511235955052
2000,10,1023,1,17460,2000,lbd_fixed_1,977.0,-7752.5,-16482,-17459,-0.6398519387231958
2000,10,1023,1,18123,2000,lbd_fixed_10,60.43903030663921,26.09235953460027,-17145,-18122,-0.664150113611376
2000,10,1023,1,20942,2000,lbd_fixed_5,120.63888888888899,-42.89563492063536,-19964,-20941,-0.7674631679249294
2000,10,1023,1,21153,2000,lbd_fixed_15,40.074501313520265,22.21867655432694,-20175,-21152,-0.7751960712453281
2000,10,1023,1,23805,2000,lbd_fixed_20,29.956939262893314,18.806186777425722,-22827,-23804,-0.8723887707982115
2000,10,1023,1,36584,2000,lbd_fixed_40,15.062992890857409,10.747363901566306,-35606,-36583,-1.3407241808986283
2000,10,1023,1,50700,2000,lbd_fixed_60,10.019876257082942,7.347084928095523,-49722,-50699,-1.8580590779154151
2000,1,1000,1,16892,2000,lbd_fixed_5,123.97896825396845,-9.202380952381288,-15891,-16891,-0.6190354027706435
2000,1,1000,1,18379,2000,lbd_fixed_10,61.07530392294383,26.35120853089126,-17378,-18378,-0.673532214322363
2000,1,1000,1,21337,2000,lbd_fixed_15,41.11922983085723,23.165803625713576,-20336,-21336,-0.7819394561313494
2000,1,1000,1,22386,2000,lbd_fixed_20,30.710385846404893,19.963708854064638,-21385,-22385,-0.8203840797478549
2000,1,1000,1,23523,2000,lbd_fixed_1,1000.0,-10761.0,-22522,-23522,-0.8620538004836218
2000,1,1000,1,36716,2000,lbd_fixed_40,15.382906494319045,11.081007526351899,-35715,-36715,-1.3455618265777316
2000,1,1000,1,49735,2000,lbd_fixed_60,10.199094824383216,7.5980215043939054,-48734,-49734,-1.8226929560947018
2000,11,1010,1,16294,2000,lbd_fixed_10,60.97222269904219,29.901113998230922,-15303,-16293,-0.5971194018910797
2000,11,1010,1,17414,2000,lbd_fixed_5,120.90039682539691,-13.798809523809707,-16423,-17413,-0.6381660925016386
2000,11,1010,1,20929,2000,lbd_fixed_15,40.71241444260099,23.083877738129978,-19938,-20928,-0.7669867331232144
2000,11,1010,1,21838,2000,lbd_fixed_1,990.0,-9928.5,-20847,-21837,-0.8003005204133071
2000,11,1010,1,23652,2000,lbd_fixed_20,30.499423149639764,19.3439172166287,-22661,-23651,-0.8667814996701595
2000,11,1010,1,36761,2000,lbd_fixed_40,15.169879148019668,10.873824786507166,-35770,-36760,-1.3472110239683335
2000,11,1010,1,50835,2000,lbd_fixed_60,10.153224928199952,7.4769560180343095,-49844,-50834,-1.8630066700872239
2000,12,1000,1,16675,2000,lbd_fixed_10,61.51715661789245,29.981201018623718,-15674,-16674,-0.6110826064648538
2000,12,1000,1,18149,2000,lbd_fixed_5,123.80039682539694,-19.04503968254003,-17148,-18148,-0.6651029832148255
2000,12,1000,1,20552,2000,lbd_fixed_15,41.122289563720166,23.83597818049094,-19551,-20551,-0.7531701238730497
2000,12,1000,1,21437,2000,lbd_fixed_1,1000.0,-9718.0,-20436,-21436,-0.7856043392214993
2000,12,1000,1,23409,2000,lbd_fixed_20,30.528054366015528,19.504895168839198,-22408,-23408,-0.857875833760902
2000,12,1000,1,36496,2000,lbd_fixed_40,15.309275501577106,11.029417835234685,-35495,-36495,-1.3374990837792284
2000,12,1000,1,49280,2000,lbd_fixed_60,10.251761946187077,7.658588366538855,-48279,-49279,-1.8060177380341578
2000,13,1005,1,17869,2000,lbd_fixed_5,122.40634920634925,-18.22440476190508,-16873,-17868,-0.6548413105621829
2000,13,1005,1,18116,2000,lbd_fixed_10,61.379268602914685,26.151800951026992,-17120,-18115,-0.6638935717950606
2000,13,1005,1,19571,2000,lbd_fixed_15,40.54691353005875,24.179999108111964,-18575,-19570,-0.717217620757899
2000,13,1005,1,22885,2000,lbd_fixed_20,30.52214952441109,19.672228725332534,-21889,-22884,-0.8386718463680998
2000,13,1005,1,27913,2000,lbd_fixed_1,995.0,-12961.0,-26917,-27912,-1.0229421681445603
2000,13,1005,1,35782,2000,lbd_fixed_40,15.344964666174711,11.133736229261196,-34786,-35781,-1.3113318185149887
2000,13,1005,1,51346,2000,lbd_fixed_60,10.140476821994957,7.4603973898638705,-50350,-51345,-1.8817342226782967
2000,14,1006,1,17276,2000,lbd_fixed_1,994.0,-7643.5,-16281,-17275,-0.6331085538371792
2000,14,1006,1,17474,2000,lbd_fixed_10,61.11543896849673,28.05279898120452,-16479,-17473,-0.6403650223557862
2000,14,1006,1,19529,2000,lbd_fixed_5,123.1904761904765,-28.06051587301631,-18534,-19528,-0.7156783698599896
2000,14,1006,1,19808,2000,lbd_fixed_15,40.61141022778364,23.894834059180553,-18813,-19807,-0.7259033936817431
2000,14,1006,1,22954,2000,lbd_fixed_20,30.46112401697767,19.584580934749113,-21959,-22953,-0.8412006157003579
2000,14,1006,1,36598,2000,lbd_fixed_40,15.230318400588411,10.914298698933633,-35603,-36597,-1.3412372645312596
2000,14,1006,1,49442,2000,lbd_fixed_60,10.174500929592618,7.600046754445337,-48447,-49441,-1.811954848640328
2000,15,1003,1,18595,2000,lbd_fixed_10,61.61495482931299,25.985680551818355,-17597,-18594,-0.6814483617972592
2000,15,1003,1,20535,2000,lbd_fixed_15,40.983828306204465,23.773751919470808,-19537,-20534,-0.752547093747711
2000,15,1003,1,21937,2000,lbd_fixed_5,122.80555555555567,-47.52638888888936,-20939,-21936,-0.8039287546727101
2000,15,1003,1,22995,2000,lbd_fixed_1,997.0,-10500.0,-21997,-22994,-0.8427032177672265
2000,15,1003,1,23154,2000,lbd_fixed_20,30.724597662823818,19.793768131521052,-22156,-23153,-0.8485303818808183
2000,15,1003,1,35693,2000,lbd_fixed_40,15.325951840519124,11.120736811741565,-34695,-35692,-1.3080700725646848
2000,15,1003,1,52781,2000,lbd_fixed_60,10.187280769243785,7.429001604944942,-51783,-52780,-1.934325295023089
2000,16,1012,1,18103,2000,lbd_fixed_10,60.71918682023232,26.080362989263882,-17114,-18102,-0.6634171369933303
2000,16,1012,1,19030,2000,lbd_fixed_5,121.94603174603198,-27.25138888888932,-18041,-19029,-0.6973906032397461
2000,16,1012,1,19315,2000,lbd_fixed_15,40.414331949529625,24.237681829598866,-18326,-19314,-0.7078355200469114
2000,16,1012,1,22744,2000,lbd_fixed_20,30.527482090050768,19.76986818238985,-21755,-22743,-0.8335043612108771
2000,16,1012,1,24585,2000,lbd_fixed_1,988.0,-11304.0,-23596,-24584,-0.900974858901826
2000,16,1012,1,36563,2000,lbd_fixed_40,15.203143667140942,10.883425541980243,-35574,-36562,-1.3399545554496808
2000,16,1012,1,49754,2000,lbd_fixed_60,10.077883519063974,7.477718128708426,-48765,-49753,-1.823389283881845
2000,17,1008,1,19021,2000,lbd_fixed_5,122.95595238095265,-26.84444444444478,-18028,-19020,-0.6970607637616246
2000,17,1008,1,19087,2000,lbd_fixed_10,60.64057739646028,24.31726582885632,-18094,-19086,-0.6994795866011895
2000,17,1008,1,19372,2000,lbd_fixed_15,40.48380586885521,24.187997927297214,-18379,-19371,-0.7099245034083428
2000,17,1008,1,24246,2000,lbd_fixed_20,30.708677767539893,19.14446519809783,-23253,-24245,-0.8885509052261229
2000,17,1008,1,26708,2000,lbd_fixed_1,992.0,-12361.5,-25715,-26707,-0.9787803269073323
2000,17,1008,1,37609,2000,lbd_fixed_40,15.290026083838093,10.86473140406496,-36616,-37608,-1.3782892325734784
2000,17,1008,1,50810,2000,lbd_fixed_60,10.156023835831364,7.499282419701638,-49817,-50809,-1.8620904493146695
2000,18,1000,1,16952,2000,lbd_fixed_5,123.57738095238119,-10.58551587301616,-15951,-16951,-0.6212343326247817
2000,18,1000,1,18449,2000,lbd_fixed_10,61.8728101490878,26.111199268997243,-17448,-18448,-0.6760976324855245
2000,18,1000,1,18995,2000,lbd_fixed_15,41.05194919481866,25.123510634519825,-17994,-18994,-0.696107894158177
2000,18,1000,1,21648,2000,lbd_fixed_20,30.74145319708639,20.51306621190673,-20647,-21647,-0.7933372425419629
2000,18,1000,1,22865,2000,lbd_fixed_1,1000.0,-10432.0,-21864,-22864,-0.8379388697499321
2000,18,1000,1,37350,2000,lbd_fixed_40,15.300136644499215,10.93650734809071,-36349,-37349,-1.3687971853697882
2000,18,1000,1,50435,2000,lbd_fixed_60,10.251478922632012,7.616283371702439,-49434,-50434,-1.8483471377263068
2000,19,1000,1,18575,2000,lbd_fixed_15,40.849611287155966,25.23210309971103,-17574,-18574,-0.6807153851792128
2000,19,1000,1,20139,2000,lbd_fixed_10,61.343360934731486,22.661577788396595,-19138,-20138,-0.7380341567104012
2000,19,1000,1,20369,2000,lbd_fixed_5,123.74285714285716,-35.69682539682583,-19368,-20368,-0.7464633878179169
2000,19,1000,1,23699,2000,lbd_fixed_20,30.717116645325127,19.4948512801512,-22698,-23698,-0.8685039947225667
2000,19,1000,1,24127,2000,lbd_fixed_1,1000.0,-11063.0,-23126,-24126,-0.8841896943485892
2000,19,1000,1,37847,2000,lbd_fixed_40,15.379538046453296,10.93546466563587,-36846,-37846,-1.387011654328224
2000,19,1000,1,50672,2000,lbd_fixed_60,10.205509153527402,7.5719621180635555,-49671,-50671,-1.8570329106501529
2000,20,1019,1,16193,2000,lbd_fixed_10,60.72371705951489,29.80818379461963,-15211,-16192,-0.5934178699699478
2000,20,1019,1,19156,2000,lbd_fixed_15,40.233880222828006,24.15894492116001,-18174,-19155,-0.7020083559334461
2000,20,1019,1,20565,2000,lbd_fixed_1,981.0,-9301.0,-19583,-20564,-0.7536465586747252
2000,20,1019,1,21064,2000,lbd_fixed_5,121.27817460317475,-44.64841269841324,-20082,-21063,-0.7719343252950072
2000,20,1019,1,24192,2000,lbd_fixed_20,30.435228090709433,18.87633081369456,-23210,-24191,-0.886571868357399
2000,20,1019,1,36417,2000,lbd_fixed_40,15.056953390409928,10.752537412540814,-35435,-36416,-1.3346038261379447
2000,20,1019,1,51311,2000,lbd_fixed_60,10.072770504468973,7.380254368444662,-50329,-51310,-1.880451513596718
2000,2,1008,1,20252,2000,lbd_fixed_5,122.32896825396837,-35.05436507936551,-19259,-20251,-0.7421754746023456
2000,2,1008,1,20548,2000,lbd_fixed_10,60.19963881577716,21.908448889002152,-19555,-20547,-0.7530235285494398
2000,2,1008,1,20989,2000,lbd_fixed_15,40.446483825896294,22.779472627334282,-19996,-20988,-0.7691856629773518
2000,2,1008,1,21947,2000,lbd_fixed_20,30.498945820934235,20.171796614486045,-20954,-21946,-0.8042952429817479
2000,2,1008,1,25258,2000,lbd_fixed_1,992.0,-11636.5,-24265,-25257,-0.9256395220990496
2000,2,1008,1,38042,2000,lbd_fixed_40,15.171676425636388,10.703589409525065,-37049,-38041,-1.3941581763541746
2000,2,1008,1,49649,2000,lbd_fixed_60,10.143425065382951,7.5484317842362145,-48656,-49648,-1.8195411566371036
2000,3,1028,1,16570,2000,lbd_fixed_10,60.072420072188365,28.216512166454148,-15597,-16569,-0.6072344792201139
2000,3,1028,1,19141,2000,lbd_fixed_15,39.63256072853327,23.591987894357462,-18168,-19140,-0.7014586234699118
2000,3,1028,1,22288,2000,lbd_fixed_5,121.31071428571444,-54.70496031746066,-21315,-22287,-0.8167924943194149
2000,3,1028,1,23576,2000,lbd_fixed_1,972.0,-10815.5,-22603,-23575,-0.8639961885214418
2000,3,1028,1,23681,2000,lbd_fixed_20,29.53759143523569,18.513547106920896,-22708,-23680,-0.8678443157663259
2000,3,1028,1,38399,2000,lbd_fixed_40,14.844957127863463,10.34380067120363,-37426,-38398,-1.4072418089862924
2000,3,1028,1,49292,2000,lbd_fixed_60,9.939525112843187,7.356588795198916,-48319,-49291,-1.8064575240049854
2000,4,1000,1,17062,2000,lbd_fixed_10,61.81198565796142,29.217848890875203,-16061,-17061,-0.6252657040240417
2000,4,1000,1,19846,2000,lbd_fixed_15,40.83155360940851,24.094061587619922,-18845,-19845,-0.727296049256029
2000,4,1000,1,20392,2000,lbd_fixed_1,1000.0,-9195.5,-19391,-20391,-0.7473063109286335
2000,4,1000,1,21069,2000,lbd_fixed_5,123.64801587301613,-42.05198412698457,-20068,-21068,-0.7721175694495188
2000,4,1000,1,24705,2000,lbd_fixed_20,30.842102123534332,19.22257353154009,-23704,-24704,-0.9053727186102768
2000,4,1000,1,37887,2000,lbd_fixed_40,15.333460483199707,10.879277910819702,-36886,-37886,-1.3884776075643162
2000,4,1000,1,52386,2000,lbd_fixed_60,10.276470147162492,7.528408353048115,-51385,-52385,-1.9198490068166845
2000,5,1018,1,17338,2000,lbd_fixed_10,60.694616627782786,27.644997333677725,-16355,-17337,-0.6353807813530754
2000,5,1018,1,18004,2000,lbd_fixed_5,121.73214285714312,-20.105952380952626,-17021,-18003,-0.6597889027339928
2000,5,1018,1,18472,2000,lbd_fixed_1,982.0,-8253.5,-17489,-18471,-0.6769405555962869
2000,5,1018,1,19261,2000,lbd_fixed_15,40.16887258313636,23.89616780968509,-18278,-19260,-0.7058564831781872
2000,5,1018,1,24251,2000,lbd_fixed_20,30.167990579511226,18.774368350839286,-23268,-24250,-0.8887341493806352
2000,5,1018,1,36978,2000,lbd_fixed_40,15.110964300021678,10.764614456241212,-35995,-36977,-1.3551638202741327
2000,5,1018,1,48709,2000,lbd_fixed_60,10.04371742849505,7.491913217776652,-47726,-48708,-1.7850912555889473
2000,6,1000,1,18041,2000,lbd_fixed_5,125.46071428571445,-16.07400793650818,-17040,-18040,-0.6611449094773761
2000,6,1000,1,19311,2000,lbd_fixed_1,1000.0,-8655.0,-18310,-19310,-0.7076889247232863
2000,6,1000,1,19817,2000,lbd_fixed_10,61.52109902051908,23.755893089968065,-18816,-19816,-0.7262332331598632
2000,6,1000,1,21289,2000,lbd_fixed_15,40.69470449948039,22.788644851840612,-20288,-21288,-0.7801803122480392
2000,6,1000,1,26186,2000,lbd_fixed_20,30.757090465275297,18.3861214996389,-25185,-26185,-0.9596496371765736
2000,6,1000,1,37808,2000,lbd_fixed_40,15.325782674375043,10.891613772323147,-36807,-37807,-1.3855823499230373
2000,6,1000,1,51417,2000,lbd_fixed_60,10.243431378413879,7.546168226796366,-50416,-51416,-1.884336289672361
2000,7,1000,1,15916,2000,lbd_fixed_10,61.26181674792413,31.232463876852577,-14915,-15915,-0.5832661438100124
2000,7,1000,1,18953,2000,lbd_fixed_15,40.749398039849396,24.892211992418503,-17952,-18952,-0.6945686432602809
2000,7,1000,1,19405,2000,lbd_fixed_1,1000.0,-8702.0,-18404,-19404,-0.7111339148280991
2000,7,1000,1,21326,2000,lbd_fixed_5,124.38928571428592,-43.027579365079774,-20325,-21325,-0.7815363189914089
2000,7,1000,1,22194,2000,lbd_fixed_20,30.835785620125982,20.28243753178626,-21193,-22193,-0.8133475042146155
2000,7,1000,1,35373,2000,lbd_fixed_40,15.324096348117992,11.1879426924841,-34372,-35372,-1.2963424466759508
2000,7,1000,1,50748,2000,lbd_fixed_60,10.266013922582072,7.605996470038132,-49747,-50747,-1.859818221798725
2000,8,1018,1,17441,2000,lbd_fixed_5,121.01865079365093,-16.28829365079395,-16458,-17440,-0.6391556109360013
2000,8,1018,1,18525,2000,lbd_fixed_10,59.88703949988834,24.990461971808724,-17542,-18524,-0.6788829436340984
2000,8,1018,1,18935,2000,lbd_fixed_15,40.25451758676523,24.237274893294167,-17952,-18934,-0.6939089643040398
2000,8,1018,1,22629,2000,lbd_fixed_20,30.261922958630173,19.612605865594567,-21646,-22628,-0.8292897456571126
2000,8,1018,1,31528,2000,lbd_fixed_1,982.0,-14781.5,-30545,-31527,-1.1554276918562443
2000,8,1018,1,38023,2000,lbd_fixed_40,15.216719468137,10.71763145727715,-37040,-38022,-1.3934618485670303
2000,8,1018,1,50263,2000,lbd_fixed_60,10.036657828583767,7.402771173431674,-49280,-50262,-1.8420435388111125
2000,9,1000,1,18989,2000,lbd_fixed_1,1000.0,-8494.0,-17988,-18988,-0.6958880011727573
2000,9,1000,1,19164,2000,lbd_fixed_15,40.85790834054655,24.74801916080096,-18163,-19163,-0.7023015465806647
2000,9,1000,1,19954,2000,lbd_fixed_10,61.472769348814786,23.244467522931053,-18953,-19953,-0.7312541229934777
2000,9,1000,1,22590,2000,lbd_fixed_5,122.66587301587316,-56.70000000000034,-21589,-22589,-0.8278604412519088
2000,9,1000,1,22838,2000,lbd_fixed_20,30.619359877732148,19.868171015181005,-21837,-22837,-0.8369493513156917
2000,9,1000,1,36921,2000,lbd_fixed_40,15.3157488030987,10.96421000049682,-35920,-36920,-1.3530748369127024
2000,9,1000,1,50362,2000,lbd_fixed_60,10.228141448671792,7.5994402713475,-49361,-50361,-1.8456717730704402
500,10,271,1,13218,500,lbd_fixed_60,2.323621568526043,1.6429446001659274,-12988,-13217,-2.0462919956649643
500,10,271,1,3697,500,lbd_fixed_5,28.802777777777774,-0.6333333333333301,-3467,-3696,-0.572224802601022
500,10,271,1,4024,500,lbd_fixed_10,14.186476582413096,6.472493839579743,-3794,-4023,-0.6228518346493263
500,10,271,1,4724,500,lbd_fixed_15,9.332464528013716,5.3520724746450625,-4494,-4723,-0.7312277442328531
500,10,271,1,5021,500,lbd_fixed_1,229.0,-2281.0,-4791,-5020,-0.777210094441918
500,10,271,1,5389,500,lbd_fixed_20,6.978376906788046,4.43459413558756,-5159,-5388,-0.8341848583372045
500,10,271,1,9427,500,lbd_fixed_40,3.4961720559465173,2.3932217474739863,-9197,-9426,-1.459359033906177
500,11,251,1,13074,500,lbd_fixed_60,2.5607869660026257,1.8824569904782915,-12824,-13073,-2.023997522836352
500,11,251,1,3883,500,lbd_fixed_10,15.000035933278943,7.59630238397652,-3633,-3882,-0.6010218300046448
500,11,251,1,4596,500,lbd_fixed_15,10.21515106386958,6.330984900555828,-4346,-4595,-0.7114104350518652
500,11,251,1,4892,500,lbd_fixed_5,30.844047619047608,-6.948611111111097,-4642,-4891,-0.7572379625328991
500,11,251,1,5344,500,lbd_fixed_20,7.564372142247339,5.092529308710516,-5094,-5343,-0.8272178355782627
500,11,251,1,6801,500,lbd_fixed_1,249.0,-3151.0,-6551,-6800,-1.0527945502400702
500,11,251,1,8975,500,lbd_fixed_40,3.8304914266347065,2.7659850359696763,-8725,-8974,-1.3893791608608146
500,12,250,1,13056,500,lbd_fixed_60,2.5538911762353513,1.8750271501194615,-12805,-13055,-2.0212107137327755
500,12,250,1,3379,500,lbd_fixed_5,31.073015873015876,4.596031746031751,-3128,-3378,-0.5229911751045067
500,12,250,1,3738,500,lbd_fixed_10,14.992527862574281,7.87892230103917,-3487,-3737,-0.5785725344480567
500,12,250,1,4791,500,lbd_fixed_1,250.0,-2145.0,-4540,-4790,-0.7416008670073204
500,12,250,1,5409,500,lbd_fixed_15,10.159862466982313,5.638428137001474,-5158,-5408,-0.8372813128967329
500,12,250,1,5517,500,lbd_fixed_20,7.6779178646353206,5.106470161886212,-5266,-5516,-0.8540021675181914
500,12,250,1,9454,500,lbd_fixed_40,3.8179328349600268,2.717845412589349,-9203,-9453,-1.463539247561543
500,1,250,1,13002,500,lbd_fixed_60,2.5611355123303814,1.8792273930923908,-12751,-13001,-2.012850286422047
500,1,250,1,4801,500,lbd_fixed_5,30.973015873015864,-6.45218253968253,-4550,-4800,-0.7431490942870411
500,1,250,1,4820,500,lbd_fixed_1,250.0,-2159.5,-4569,-4819,-0.7460907261186392
500,1,250,1,5353,500,lbd_fixed_15,10.130279723184705,5.69064353319423,-5102,-5352,-0.828611240130051
500,1,250,1,5374,500,lbd_fixed_10,15.766899212758327,5.336257189662751,-5123,-5373,-0.8318625174175568
500,1,250,1,6122,500,lbd_fixed_20,7.6737803865396526,4.768219007007514,-5871,-6121,-0.9476699179439538
500,1,250,1,8850,500,lbd_fixed_40,3.800427944563861,2.7673647952610647,-8599,-8849,-1.3700263198637561
500,13,250,1,12221,500,lbd_fixed_60,2.5556285665025458,1.9146056178265207,-11970,-12220,-1.8919337358724262
500,13,250,1,4729,500,lbd_fixed_10,15.192792995618053,6.172757237172872,-4478,-4728,-0.7320018578727353
500,13,250,1,4813,500,lbd_fixed_15,10.286855254932648,6.256709463561032,-4562,-4812,-0.7450069670227591
500,13,250,1,5258,500,lbd_fixed_20,7.635312381651915,5.1518293849719745,-5007,-5257,-0.8139030809722867
500,13,250,1,5633,500,lbd_fixed_5,31.022222222222222,-12.61369047619047,-5382,-5632,-0.8719616039634599
500,13,250,1,7983,500,lbd_fixed_1,250.0,-3741.0,-7732,-7982,-1.2357950147081753
500,13,250,1,9323,500,lbd_fixed_40,3.855398601648278,2.739614474572336,-9072,-9322,-1.4432574701966256
500,14,264,1,12850,500,lbd_fixed_60,2.4199051021717795,1.7506911586540543,-12613,-12849,-1.9893172317696244
500,14,264,1,3454,500,lbd_fixed_1,236.0,-1490.5,-3217,-3453,-0.5346028797027248
500,14,264,1,3934,500,lbd_fixed_10,14.555484672706015,7.067334282504558,-3697,-3933,-0.6089177891314445
500,14,264,1,4920,500,lbd_fixed_15,9.495186637012557,5.4708075504124185,-4683,-4919,-0.7615729989162409
500,14,264,1,5101,500,lbd_fixed_5,29.166269841269838,-11.142460317460303,-4864,-5100,-0.7895959126799809
500,14,264,1,5255,500,lbd_fixed_20,7.209489495757032,4.693375918779043,-5018,-5254,-0.8134386127883569
500,14,264,1,9054,500,lbd_fixed_40,3.6180707341258778,2.5473136614725846,-8817,-9053,-1.4016101563709553
500,15,250,1,12088,500,lbd_fixed_60,2.562206943444338,1.9246815025650832,-11837,-12087,-1.8713423130515556
500,15,250,1,3657,500,lbd_fixed_5,30.825396825396822,2.960515873015887,-3406,-3656,-0.5660318934819634
500,15,250,1,4221,500,lbd_fixed_1,250.0,-1860.0,-3970,-4220,-0.653351912060709
500,15,250,1,4753,500,lbd_fixed_15,10.134695174320743,6.097031504986991,-4502,-4752,-0.7357176033441706
500,15,250,1,4881,500,lbd_fixed_10,15.420565614296246,6.052667767818693,-4630,-4880,-0.7555349125251578
500,15,250,1,6211,500,lbd_fixed_20,7.675903101876181,4.75207142651249,-5960,-6210,-0.9614491407338591
500,15,250,1,9408,500,lbd_fixed_40,3.825923814912308,2.7204054840857226,-9157,-9407,-1.456417402074625
500,16,270,1,12593,500,lbd_fixed_60,2.3657273821377767,1.7037449659353407,-12362,-12592,-1.949527790679672
500,16,270,1,3720,500,lbd_fixed_5,27.951587301587292,-0.45456349206349106,-3489,-3719,-0.5757857253444815
500,16,270,1,3763,500,lbd_fixed_1,230.0,-1651.0,-3532,-3762,-0.5824431026474668
500,16,270,1,4106,500,lbd_fixed_10,13.91072751637765,6.1993931141957415,-3875,-4105,-0.6355472983433966
500,16,270,1,5293,500,lbd_fixed_20,7.071737604744736,4.6055581054148425,-5062,-5292,-0.8193218764514628
500,16,270,1,5759,500,lbd_fixed_15,9.32854185711006,4.490457249321371,-5528,-5758,-0.8914692676884963
500,16,270,1,8608,500,lbd_fixed_40,3.5465425009292457,2.515245265017145,-8377,-8607,-1.3325592196934504
